salary_id,employer_name,location_state,location_country,location_latitude,location_longitude,job_title,job_title_category,job_title_rank,total_experience_years,employer_experience_years,annual_base_pay,signing_bonus,annual_bonus,stock_value_bonus,comments,submitted_at,total_experience_years_d
1272,penn medicine,PA,US,39.95,-75.16,senior software developer,Software,Senior,5.0,2.0,90000.0,0.0,0.0,0,,3/21/2016 14:34,other
1275,bitdefender srl,,,,,software engineer,Software,,3.0,3.0,30000.0,0.0,1000.0,0,,3/21/2016 14:34,other
1276,boeing,,,,,astrodynamics engineer/programmer,Engineering,,12.0,12.0,108000.0,,4150.0,,,3/21/2016 14:34,overDecade
1277,akamai,,,,,software engineer,Software,,2.0,2.0,75000.0,0.0,,,,3/21/2016 14:35,other
1278,bloomberg,NY,US,38.0,-97.0,software engineer,Software,,8.0,2.0,150000.0,,20000.0,,,3/21/2016 14:35,other
1279,elisa,,FI,64.0,26.0,senior software engineer,Software,Senior,13.0,11.0,48000.0,0.0,1000.0,0,Remote,3/21/2016 14:35,overDecade
1280,agl energy,,AU,-27.0,133.0,analyst,Data,,3.0,1.0,90000.0,0.0,10000.0,1000,,3/21/2016 14:35,other
1281,etsy,,,,,software developer,Software,,7.0,3.0,130000.0,0.0,0.0,10000,,3/21/2016 14:35,other
1285,nationbuilder,,,,,software engineer,Software,,3.0,2.0,115000.0,0.0,0.0,0,,3/21/2016 14:35,other
1287,freelance,,,,,javascript developer,Software,,5.0,5.0,85320.0,,,,,3/21/2016 14:35,other
1288,shadowfax,,IN,20.0,77.0,business analyst,Data,,3.0,1.0,25000.0,0.0,2500.0,P,,3/21/2016 14:35,other
1291,la michoacana,,,,,servidor de aguas,Other,,3.0,7.0,48000.0,0.0,0.0,0,,3/21/2016 14:36,other
1293,byu,,,,,programmer,Other,,8.0,8.0,20000.0,0.0,0.0,0,,3/21/2016 14:36,other
1296,bitdefender srl,,,,,software engineer,Software,,3.0,3.0,40000.0,0.0,0.0,0,,3/21/2016 14:36,other
1297,startup,,,,,firmware engineer,Engineering,,2.0,1.0,90000.0,0.0,0.0,2500,,3/21/2016 14:36,other
1298,~100 person startup,,,,,software engineer / team lead,Management,,5.0,2.0,140000.0,0.0,0.0,75000,,3/21/2016 14:36,other
1299,too small to say publicly,OH,US,39.77,-84.19,research engineer,Engineering,,7.0,1.0,119500.0,0.0,0.0,0,Small employee-owned companies are great! Down with closely-held companies! Start co-ops!,3/21/2016 14:36,other
1300,level-studios,,,,,ui developer,Software,,5.0,3.0,75000.0,1000.0,,,,3/21/2016 14:36,other
1301,,,DE,51.0,9.0,post doc in computer science,Applied Science,,7.0,7.0,60480.0,0.0,0.0,0,,3/21/2016 14:36,other
1302,univ,,,,,lead devops engineer,Engineering,,10.0,3.0,144000.0,5000.0,0.0,0,Signing bonus was relocation,3/21/2016 14:36,other
1303,bitdefender srl,,,,,software architect,Software,,1.0,1.0,15000.0,0.0,0.0,0,,3/21/2016 14:36,other
1305,qualcomm,,,,,operations engineer,Engineering,,20.0,5.0,170000.0,15000.0,32000.0,"60,000$",,3/21/2016 14:37,overDecade
1309,oracle,CA,US,38.0,-97.0,software architect,Software,,13.0,1.0,400000.0,,50000.0,100000,,3/21/2016 14:37,overDecade
1310,prominent consultancy,NY,US,38.0,-97.0,mobile developer,Software,,3.0,1.0,111000.0,5000.0,0.0,0,,3/21/2016 14:37,other
1312,smallest possible startup,,,,,senior software developer,Software,Senior,12.0,3.0,150000.0,0.0,0.0,0,I'm hugely being underpaid.,3/21/2016 14:38,overDecade
1318,netapp,,,,,intern,Other,Intern,2.0,0.25,31.0,0.0,0.0,0,,3/21/2016 14:38,other
1320,airline company,,,,,software developer,Software,,0.0,0.0,60000.0,0.0,0.0,0,,3/21/2016 14:38,other
1321,tasties,,,,,sveeeeeeeeetrs peeeeeeeeetrs,Other,,2.0,10.0,100000.0,1000.0,1000.0,0,Nutters. Butters. Panters. Waaaanters,3/21/2016 14:38,other
1323,red ratos brazil,,BR,-10.0,-55.0,senior software engineer,Software,Senior,8.0,4.0,27000.0,,4000.0,,,3/21/2016 14:39,other
1324,small startup ~8 employees,,IL,31.47,35.13,ruby engineer,Engineering,,9.0,3.0,56000.0,0.0,0.0,~0.6%,,3/21/2016 14:39,other
1326,rather not say,,,,,software engineer,Software,,6.0,0.6,120000.0,10000.0,,50000,,3/21/2016 14:39,other
1327,housing,,,,,software developer,Software,,1.0,1.0,27000.0,0.0,0.0,0,,3/21/2016 14:39,other
1328,pzu s.a.,,PL,52.0,20.0,software developer,Software,,3.0,1.0,27000.0,0.0,0.0,0,,3/21/2016 14:39,other
1329,qualcomm,,,,,senior engineer,Engineering,Senior,4.0,4.0,105000.0,5000.0,3500.0,13000,,3/21/2016 14:39,other
1332,microsoft,WA,US,47.61,-122.33,senior applied scientist,Applied Science,Senior,6.0,6.0,155000.0,0.0,30000.0,20000,,3/21/2016 14:40,other
1334,vevo,,,,,technical product manager,Management,,4.0,1.0,135000.0,0.0,,10000,,3/21/2016 14:40,other
1335,freelance,,,,,front end developer,Web,,9.0,3.0,110000.0,0.0,0.0,0,,3/21/2016 14:40,other
1337,cisco,,,,,software developer,Software,,3.0,2.0,59013.0,0.0,6399.0,~6000 GBP,This is at the low end of 'grade 8',3/21/2016 14:41,other
1338,blink creative,,AU,-27.0,133.0,junior web developer,Web,Junior,4.0,1.0,38150.0,0.0,0.0,0,,3/21/2016 14:41,other
1342,craftsy,CO,US,39.82,-105.1,lead engineer,Engineering,,11.0,4.0,120000.0,0.0,0.0,0,I have a standard cliff/monthly vest option grant but i value it at zero.,3/21/2016 14:41,overDecade
1343,sonar,,,,,software engineer,Software,,5.0,1.0,95000.0,0.0,0.0,0,Sonar is the worst.,3/21/2016 14:41,other
1344,shutterstock,NY,US,40.71,-73.99,infrastructure engineer,Engineering,,8.0,1.5,139000.0,,10.0,5000,,3/21/2016 14:42,other
1345,mozilla,,,,,senior software engineer,Software,Senior,,,85000.0,0.0,25000.0,,,3/21/2016 14:42,other
1346,neuvoo,,VE,8.0,-66.0,full stack software engineer,Web,,3.0,0.0,8400.0,0.0,0.0,0,,3/21/2016 14:42,other
1350,sogeti,,,,,consultant,Other,,3.0,1.0,69000.0,,,,,3/21/2016 14:43,other
1352,buch,,,,,buch,Other,,7.0,3.0,1234555.0,,,,,3/21/2016 14:43,other
1354,codechangers,UT,US,38.0,-97.0,content manager,Management,,3.0,0.0,45000.0,0.0,0.0,0,,3/21/2016 14:44,other
1355,bloomberg,NY,US,40.71,-73.99,software developer,Software,,3.0,3.0,139000.0,5000.0,17000.0,,,3/21/2016 14:44,other
1356,umbc imaging research center,MD,US,39.3,-76.61,faculty research assistant,Other,,2.0,1.0,42000.0,0.0,0.0,0,,3/21/2016 14:44,other
1357,rupeal,,PT,39.5,-8.0,senior software developer,Software,Senior,9.0,2.0,40000.0,,,,,3/21/2016 14:44,other
1358,twitch now owned by amazon,,,,,software engineer,Software,,5.0,3.0,150000.0,0.0,0.0,400000,stock is from acquisition,3/21/2016 14:44,other
1359,hearst,NY,US,38.0,-97.0,software engineer,Software,,10.0,2.0,150000.0,0.0,0.0,0,,3/21/2016 14:44,other
1362,you're,,,,,fucking,Other,,,,,,,YOU,ME,3/21/2016 14:44,other
1365,salesforce,,,,,lead engineer,Engineering,,5.0,2.0,165000.0,,25000.0,50000,,3/21/2016 14:45,other
1366,murex,NY,US,38.0,-97.0,consultant,Other,,4.0,4.0,100000.0,,20000.0,,,3/21/2016 14:45,other
1368,digitaslbi,NY,US,38.0,-97.0,senior analyst,Data,Senior,2.0,0.0,90000.0,0.0,0.0,0,,3/21/2016 14:45,other
1369,google,NY,US,38.0,-97.0,software engineer ii,Software,2,5.0,1.5,124000.0,10000.0,22000.0,46000,,3/21/2016 14:45,other
1370,new york,NY,US,40.71,-73.99,grader,Other,,1.0,1.0,6320.0,0.0,0.0,0,10 hour position for Spring 2015 semester paying $2120 and 20 hour position for Fall 2015 semester paying $4200,3/21/2016 14:46,other
1372,salesforce,CA,US,37.77,-122.41,lead member of technical staff,Other,,9.0,1.5,170000.0,25000.0,25000.0,35000,,3/21/2016 14:46,other
1375,google,,,,,swe 3 (t4),Software,,4.0,2.0,130000.0,,23000.0,60000,,3/21/2016 14:47,other
1377,vmware,CA,US,37.44,-122.15,member of technical staff ii,Other,2,1.0,1.0,115000.0,33750.0,13800.0,20000,,3/21/2016 14:47,other
1380,trade me ltd,,NZ,-41.0,174.0,developer,Software,,8.0,5.0,89000.0,,0.0,0,,3/21/2016 14:49,other
1381,a small cad compary,CO,US,39.69,-104.81,software engineer,Software,,2.0,1.0,66500.0,0.0,0.0,0,"Started at $45000. Unlimited sick time, 15 PTO days a year, 401k match up to 4%. I love working here  but hate hearing how much money everyone else is making doing similar quality work... I GOT FIVE KIDS TO FEED, MAN.",3/21/2016 14:49,other
1383,knewton,NY,US,38.0,-97.0,senior software engineer,Software,Senior,2.5,2.5,140000.0,0.0,0.0,0,Granted 1000 RSUs yearly,3/21/2016 14:49,other
1384,nvidia,,,,,software engineer,Software,,2.0,2.0,125000.0,9000.0,0.0,"10,000",,3/21/2016 14:49,other
1385,metromile,,,,,senior mobile developer,Software,Senior,3.0,1.0,145000.0,0.0,0.0,9000 options,,3/21/2016 14:49,other
1386,a software company,,PL,52.0,20.0,team leader,Other,,4.0,2.0,19000.0,0.0,500.0,0,,3/21/2016 14:49,other
1387,amazon web services,,,,,systems engineer,Engineering,,4.0,1.0,98000.0,30000.0,,70000,,3/21/2016 14:49,other
1391,td securities,,,,,senior software engineer,Software,Senior,14.0,0.0,170000.0,0.0,25000.0,0,,3/21/2016 14:50,overDecade
1395,tdw,,,,,webdeveloper,Software,,4.0,2.0,36000.0,,3000.0,,,3/21/2016 14:51,other
1398,independent movie studio,,,,,it director,Management,,8.0,2.0,93500.0,0.0,3000.0,0,,3/21/2016 14:51,other
1401,pandora,,,,,software engineer,Software,,3.0,1.0,115000.0,50000.0,10000.0,40000,,3/21/2016 14:52,other
1402,nike,,,,,javascript engineer,Engineering,,8.0,0.0,156000.0,0.0,0.0,0,Contractor,3/21/2016 14:52,other
1404,zenoss,,,,,solutions engineer,Engineering,,14.0,3.0,132000.0,0.0,10.0,0,,3/21/2016 14:52,overDecade
1405,3m,,,,,full stack web developer,Web,,13.0,2.0,140000.0,,,,,3/21/2016 14:53,overDecade
1407,a non-profit research institute,,DE,51.0,9.0,software engineer,Software,,9.0,1.5,48160.0,0.0,0.0,0,But the atmosphere is really nice! :),3/21/2016 14:54,other
1409,crowdrise,,,,,frontend developer,Web,,4.0,0.0,75000.0,0.0,0.0,0,,3/21/2016 14:53,other
1412,automotive,TX,US,38.0,-97.0,software test,Software,,6.0,3.0,65000.0,0.0,7000.0,0,"Don't move to Austin, just come visit.",3/21/2016 14:54,other
1416,concrete solutions,,,,,senior android developer,Software,Senior,8.0,1.0,72000.0,,,,,3/21/2016 14:55,other
1417,hearst,,,,,software developer,Software,,3.0,2.0,11000.0,0.0,0.0,0,,3/21/2016 14:55,other
1418,toptal (freelance),,,,,senior software developer,Software,Senior,10.0,1.0,96000.0,0.0,0.0,0,$50 usd / hour working remotely with US companies,3/21/2016 14:55,other
1420,liveops,,,,,project manager,Management,,4.0,2.0,90000.0,,4500.0,,,3/21/2016 14:56,other
1424,microsoft,,,,,sde intern,Software,Intern,1.33,0.66,90000.0,5000.0,10000.0,0,"Every two internships pay goes up by $500/month, an each internship after the first has a $5000 signing bonus. These numbers are annual iff you has three consecutive internships after already having two to start, and neglects the pay raise which would happen in the third.",3/21/2016 14:56,other
1425,technicolor belgium,,,,,software engineer,Software,,16.0,4.0,82500.0,0.0,6500.0,0,Euro,3/21/2016 14:56,overDecade
1426,bloomberg lp,NY,US,40.71,-73.99,senior software egnineer,Software,Senior,2.0,2.0,120000.0,0.0,20000.0,0,,3/21/2016 14:56,other
1427,cabinetm,,,,,product manager,Management,,0.0,0.5,45000.0,0.0,0.0,,,3/21/2016 14:56,other
1428,startup,,IN,20.0,77.0,web developer,Web,,0.5,0.5,3609.0,,,,,3/21/2016 14:57,other
1430,paylocity,,,,,software engineer,Software,,2.0,1.0,86500.0,0.0,2000.0,0,,3/21/2016 14:56,other
1431,thoughtworks,,,,,senior sw developer,Software,Senior,6.0,2.0,50000.0,0.0,0.0,0,,3/21/2016 14:56,other
1432,shutterstock,NY,US,38.0,-97.0,engineer,Engineering,,5.0,3.0,100000.0,0.0,0.0,1000,,3/21/2016 14:57,other
1434,harvard,MA,US,42.35,-71.06,research fellow,Other,,5.0,2.0,62000.0,0.0,0.0,0,,3/21/2016 14:57,other
1439,arm ltd,,,,,software engineer,Software,,1.0,2.5,54747.0,2844.0,5.0,å£4000,,3/21/2016 14:57,other
1441,oracle,WA,US,47.61,-122.33,ux developer,Software,,8.0,5.0,129500.0,0.0,0.0,20000,,3/21/2016 14:58,other
1442,saic,AL,US,34.7,-86.62,senior computer engineer,Engineering,Senior,25.0,8.0,119000.0,0.0,0.0,0,Government contracting,3/21/2016 14:58,overDecade
1443,city of carson city,NV,US,39.14,-119.71,it systems technician,Other,,4.0,1.0,46000.0,,,,,3/21/2016 14:58,other
1444,full time twat,,,,,twat master,Other,,7.0,5.0,45000.0,0.0,5000.0,,all in GBP,3/21/2016 14:58,other
1445,microsoft,,,,,pm,Other,,1.0,0.0,105000.0,20000.0,20000.0,30000,,3/21/2016 14:58,other
1446,intel,CA,US,38.67,-121.14,software engineering manager,Management,,16.0,2.0,160000.0,10000.0,25000.0,8000,pretty awesome place to work at,3/21/2016 14:59,overDecade
1455,infinera,,,,,senior software developer,Software,Senior,10.0,3.0,60000.0,,,,,3/21/2016 14:59,other
1456,apple,,,,,software engineer,Software,,3.5,2.0,131000.0,17000.0,10000.0,"15,000",,3/21/2016 14:59,other
1458,kpmg,NY,US,38.0,-97.0,manager,Management,,5.0,5.0,105000.0,0.0,10000.0,0,,3/21/2016 14:59,other
1459,hewlett packard enterprise,CA,US,38.74,-121.25,software engineer,Software,,4.0,19.0,125000.0,0.0,5700.0,0,,3/21/2016 15:00,other
1460,pandora,,,,,database administrator,Management,,5.0,3.0,132000.0,4000.0,7000.0,"$25,000 ",,3/21/2016 15:00,other
1462,google,,BE,50.83,4.0,operations engineer,Engineering,,6.5,1.5,67500.0,0.0,13500.0,14000,,3/21/2016 15:00,other
1465,intel,CA,US,38.67,-121.14,software engineer,Software,,15.0,3.0,135000.0,25000.0,15000.0,5000,i know i am underpaid,3/21/2016 15:01,overDecade
1467,lawrence livermore national laboratory,CA,US,37.68,-121.75,ses.2,Other,2,4.0,3.0,120000.0,,,,,3/21/2016 15:01,other
1471,yelp,,,,,product manager,Management,,1.5,1.5,140000.0,10000.0,0.0,100000,,3/21/2016 15:02,other
1472,google,,,,,software engineer ii,Software,2,3.0,2.0,121000.0,,70000.0,49000,,3/21/2016 15:02,other
1473,startup,,,,,senior front-end engineer,Web,Senior,15.0,1.0,140000.0,0.0,0.0,100000,,3/21/2016 15:02,overDecade
1474,austin ai startup,TX,US,30.26,-97.74,ui team lead,Management,,5.0,1.5,90000.0,0.0,20000.0,0,,3/21/2016 15:02,other
1475,online loan company,IL,US,38.0,-97.0,sr software engineer,Software,Senior,6.0,2.0,92700.0,0.0,92700.0,0,Can't be specific about company name. Sorry,3/21/2016 15:03,other
1477,e-commerce fashion company,,,,,senior software engineer,Software,Senior,4.0,1.0,59724.0,0.0,1500.0,0,"The wage seems low by SV standards, but in my area it's in the top 10%.",3/21/2016 15:03,other
1482,pre series a startup,,DK,56.0,10.0,lead software engineer,Software,,5.0,1.0,108500.0,,,,,3/21/2016 15:04,other
1483,google,,,,,software developer iii,Software,3,14.0,3.0,150000.0,20000.0,30000.0,60000,,3/21/2016 15:04,overDecade
1484,oracle,,,,,pmts,Other,,15.0,5.0,122000.0,0.0,0.0,0,,3/21/2016 15:04,overDecade
1487,national instruments,,,,,software engineer r&d,Software,,5.0,2.0,73000.0,3000.0,0.0,$300 ,,3/21/2016 15:04,other
1488,d2l,,CA,60.0,-95.0,software developer,Software,,3.0,3.0,70000.0,0.0,3.0,0,,3/21/2016 15:05,other
1490,fedex ground,PA,US,40.35,-79.9,engineer,Engineering,,4.0,3.0,67000.0,0.0,1000.0,0,,3/21/2016 15:05,other
1491,icm,,AU,-27.0,133.0,manager,Management,,20.0,2.5,143000.0,0.0,7150.0,0,,3/21/2016 15:05,overDecade
1492,tableau,WA,US,47.67,-122.18,software engineer,Software,,1.0,1.0,86000.0,2400.0,10.0,,Love this company!,3/21/2016 15:05,other
1493,emc,,IE,53.0,-8.0,senior engineer,Engineering,Senior,,,58000.0,,6000.0,,,3/21/2016 15:05,other
1495,garmin,KS,US,38.88,-94.81,software engineer 2,Software,2,4.0,3.0,76000.0,4000.0,250.0,0,Other benefits like ESPP and 401k matching/base contributions.,3/21/2016 15:05,other
1498,mozilla,,,,,senior software engineer,Software,Senior,6.0,1.0,124000.0,,40000.0,,,3/21/2016 15:05,other
1501,amazon,,LU,49.75,6.17,product management intern,Other,Intern,0.0,0.5,24000.0,0.0,0.0,0,internship,3/21/2016 15:06,other
1502,fed govt,WA,US,38.0,-97.0,it program manager,Management,,25.0,25.0,135000.0,0.0,0.0,0,,3/21/2016 15:06,overDecade
1503,ngo,,SE,62.0,15.0,lead engineer,Engineering,,1.0,1.0,44000.0,0.0,0.0,0,,3/21/2016 15:06,other
1505,twitter,,,,,software engineer,Software,,5.0,2.5,133000.0,0.0,0.0,300000,,3/21/2016 15:07,other
1506,playsaurus,,,,,software engineer,Software,,5.0,1.0,75000.0,4000.0,30000.0,0,,3/21/2016 15:07,other
1507,startup,SC,US,34.83,-82.37,front-end engineer,Web,,6.0,,80000.0,,,,,3/21/2016 15:07,other
1508,amazon,WA,US,47.61,-122.33,sde1,Software,1,4.0,1.0,115000.0,50000.0,,,,3/21/2016 15:07,other
1510,twitter,,,,,sr. software engineer,Software,Senior,10.0,2.5,150000.0,0.0,0.0,500000,Hired as part of an acquisition,3/21/2016 15:08,other
1511,tiny startup,,,,,engineer,Engineering,,20.0,0.0,86200.0,,0.0,1% equity,,3/21/2016 15:08,overDecade
1512,wayfair,,,,,marketing manager,Management,,5.0,0.0,75000.0,0.0,15000.0,"15,000âÂ",,3/21/2016 15:08,other
1514,rr donnelley,IL,US,41.85,-87.65,manager / productowner,Management,,15.0,15.0,10800.0,0.0,10.0,0,"No 401k , frozen pension",3/21/2016 15:09,overDecade
1515,c3iot,CA,US,37.46,-122.24,senior software engineer,Software,Senior,10.0,2.0,130000.0,0.0,18.0,,,3/21/2016 15:09,other
1517,freelancer/self-employed,,SE,62.0,15.0,consultant,Other,,12.0,4.0,61000.0,0.0,0.0,0,Freelancer in a country that has a very different salary and taxation system than the US.,3/21/2016 15:09,overDecade
1518,startup,,,,,software engineer,Software,,6.0,3.0,150000.0,0.0,15000.0,0,,3/21/2016 15:10,other
1520,uber,,,,,software engineer ii,Software,2,3.0,1.0,145000.0,0.0,24000.0,350000,,3/21/2016 15:10,other
1526,self employed/consultant,,,,,senior software engineer,Software,Senior,6.0,3.0,250000.0,0.0,0.0,0,,3/21/2016 15:10,other
1528,dun and bradstreet,,,,,ui architect,Other,,6.0,2.0,108000.0,0.0,15000.0,0,,3/21/2016 15:11,other
1529,palantir,,,,,forward deployed engineer,Engineering,,5.0,3.0,155000.0,15000.0,28500.0,146000,,3/21/2016 15:11,other
1531,booking,,,,,senior developer,Software,Senior,9.0,3.0,66000.0,,30000.0,âÂ50K,,3/21/2016 15:11,other
1539,small startup,PA,US,40.68,-75.22,co-founder,Management,,9.0,3.0,36000.0,0.0,0.0,0,,3/21/2016 15:12,other
1540,bank,,,,,senior expert,Other,Senior,25.0,15.0,80000.0,,21000.0,0,,3/21/2016 15:12,overDecade
1545,linkedin,CA,US,37.41,-122.05,senior software engineer,Software,Senior,2.0,2.0,150000.0,0.0,15000.0,43000,,3/21/2016 15:13,other
1546,tradingtechnologies,,,,,infrastructure engineer,Engineering,,5.0,1.0,85000.0,,16000.0,1000,,3/21/2016 15:13,other
1547,bloomberg,,,,,software developer,Software,,8.0,1.0,85000.0,5000.0,7500.0,0,,3/21/2016 15:13,other
1548,a nonprofit,,,,,web application developer,Web,,3.0,1.0,95000.0,0.0,1000.0,0,,3/21/2016 15:14,other
1551,facebook,,,,,software engineer,Software,,1.0,0.0,125000.0,25000.0,12000.0,25000,"I start this summer, hired out of grad school (MS), counting my 4 internship summers as one year experience. ",3/21/2016 15:14,other
1552,uber,,,,,software engineer ii,Software,2,5.0,1.0,137000.0,0.0,,,,3/21/2016 15:14,other
1553,john hopkins applied physics lab,MD,US,38.0,-97.0,research intern,Other,Intern,1.0,0.0,30.0,0.0,0.0,,Never,3/21/2016 15:14,other
1555,orange county startup,CA,US,38.0,-97.0,front end developer,Web,,2.0,1.0,72500.0,0.0,0.0,0,,3/21/2016 15:14,other
1556,amazon,,,,,sde ii,Software,2,4.0,1.0,140000.0,95000.0,,,,3/21/2016 15:14,other
1557,fruition partners,NY,US,38.0,-97.0,architect,Other,,4.0,2.5,100000.0,0.0,20000.0,0,,3/21/2016 15:14,other
1559,contractor,,,,,software engineer,Software,,10.0,,185000.0,0.0,0.0,0,"Java/Devops Contractor in London, with the typical 500-600 day rate, 6 weeks time off, 7.5 hour days. Translates to about 130K GBP, which at the moment is about 185K USD.",3/21/2016 15:14,other
1561,of colorado,,,,,software engineer,Software,,8.0,4.0,70000.0,0.0,0.0,0,,3/21/2016 15:15,other
1563,ad tech company,,,,,staff software engineer,Software,,9.0,5.0,170000.0,0.0,25000.0,38000?,,3/21/2016 15:16,other
1564,loan company,,CA,60.0,-95.0,training and devolpment,Other,,0.0,2.0,40000.0,0.0,2000.0,0,,3/21/2016 15:16,other
1565,dealer,,,,,technical lead,Software,,12.0,4.0,135000.0,5000.0,15000.0,,,3/21/2016 15:16,overDecade
1566,facebook,,,,,software engineer,Software,,3.0,2.0,145000.0,75000.0,15000.0,50000,,3/21/2016 15:16,other
1568,nordstrom,WA,US,47.61,-122.33,software engineer 3,Software,3,10.0,2.0,130000.0,,,,,3/21/2016 15:17,other
1573,glassdoor,CA,US,37.89,-122.56,lead engineer,Engineering,,8.0,4.0,150000.0,,15000.0,15000,,3/21/2016 15:18,other
1578,crittercism,CA,US,37.77,-122.41,senior engineer,Engineering,Senior,9.0,3.0,135000.0,0.0,6000.0,50000,,3/21/2016 15:19,other
1579,the home depot,TX,US,30.26,-97.74,software engineer,Software,,10.0,1.0,125000.0,5000.0,8.0,,,3/21/2016 15:19,other
1580,us army,MD,US,39.3,-76.61,sap developer,Software,,8.0,4.0,64000.0,0.0,250.0,0,,3/21/2016 15:19,other
1582,microsoft,,,,,sde,Software,,0.0,1.0,105000.0,35000.0,,,,3/21/2016 15:20,other
1583,enterprise software company,,,,,staff engineer,Engineering,,8.0,3.0,165000.0,0.0,0.0,15000,,3/21/2016 15:20,other
1584,huron consulting group,OR,US,45.44,-122.52,senior software engineer,Software,Senior,11.0,,90000.0,0.0,0.0,0,,3/21/2016 15:21,overDecade
1585,brk,,,,,system administrator,Management,,3.0,3.0,32400.0,,2000.0,,,3/21/2016 15:21,other
1587,google,,,,,software engineer,Software,,11.0,4.0,170000.0,30000.0,30000.0,30000,,3/21/2016 15:21,overDecade
1590,kabam,,,,,senior pm,Other,Senior,3.0,2.0,165000.0,10000.0,20000.0,2000,,3/21/2016 15:22,other
1592,hospital,ON,CA,60.0,-95.0,researcher/programmer,Other,,15.0,4.0,65110.0,0.0,0.0,0,,3/21/2016 15:22,overDecade
1594,qualcomm,ON,CA,60.0,-95.0,engineer,Engineering,,3.0,2.0,75000.0,10000.0,3000.0,8000,In Canadian dollars,3/21/2016 15:22,other
